iter	RMSE
1665	2219.448605
1666	2218.800473
1667	2218.439794
1668	2218.201418
1669	2217.615963
1670	2217.280552
1671	2216.847032
1672	2216.802229
1673	2216.428032
1674	2216.083941
1675	2215.693695
1676	2215.178224
1677	2214.716019
1678	2214.213553
1679	2213.790943
1680	2213.338273
1681	2212.952957
1682	2212.62702
1683	2212.105546
1684	2211.927559
1685	2211.531548
1686	2211.214877
1687	2210.880245
1688	2210.834642
1689	2210.519365
1690	2210.338877
1691	2209.941451
1692	2209.676786
1693	2209.42551
1694	2209.295527
1695	2209.251343
1696	2208.977684
1697	2208.688582
1698	2208.282
1699	2208.179351
1700	2208.132563
1701	2207.798454
1702	2207.145307
1703	2206.443108
1704	2206.05452
1705	2205.562509
1706	2205.329265
1707	2204.882126
1708	2204.383861
1709	2204.112187
1710	2203.865469
1711	2203.60764
1712	2203.563157
1713	2203.20105
1714	2203.155578
1715	2202.830422
1716	2202.577128
1717	2202.247818
1718	2201.906966
1719	2201.527041
1720	2201.428778
1721	2201.014661
1722	2200.746568
1723	2200.397548
1724	2199.939767
1725	2199.57236
1726	2198.993
1727	2198.671782
1728	2198.62997
1729	2198.321005
1730	2197.991966
1731	2197.816372
1732	2197.412474
1733	2197.07694
1734	2196.73911
1735	2196.404288
1736	2196.138012
1737	2195.711482
1738	2195.256143
1739	2195.042655
1740	2194.521532
1741	2194.142448
1742	2193.756905
1743	2193.230126
1744	2192.968551
1745	2192.488929
1746	2192.225727
1747	2191.815222
1748	2191.288852
1749	2191.074547
1750	2190.812455
1751	2190.271431
1752	2189.794127
1753	2189.517366
1754	2189.233191
1755	2188.991206
1756	2188.865829
1757	2188.656765
1758	2188.316819
1759	2188.039355
1760	2187.670708
1761	2187.507632
1762	2187.026572
1763	2186.423678
1764	2186.094564
1765	2186.049048
1766	2185.95031
1767	2185.328995
1768	2185.290602
1769	2184.933888
1770	2184.695165
1771	2184.407009
1772	2184.208526
1773	2183.912244
1774	2183.5331
1775	2183.077435
1776	2182.746866
1777	2182.495993
1778	2182.029126
1779	2181.835464
1780	2181.482307
1781	2181.106678
1782	2180.732105
1783	2180.552379
1784	2180.196975
1785	2179.906702
1786	2179.552224
1787	2179.271019
1788	2178.872285
1789	2178.530843
1790	2178.252354
1791	2177.95638
1792	2177.498066
1793	2177.256132
1794	2177.213032
1795	2176.916112
1796	2176.663696
1797	2176.180409
1798	2176.137749
1799	2175.84544
1800	2175.684938
1801	2175.411996
1802	2175.135746
1803	2174.912367
1804	2174.645446
1805	2174.379287
1806	2174.127088
1807	2173.842448
1808	2173.745068
1809	2173.435675
1810	2173.186758
1811	2173.110348
1812	2172.761646
1813	2172.426464
1814	2172.386927
1815	2172.021784
1816	2171.775391
1817	2171.432559
1818	2170.938031
1819	2170.542911
1820	2170.356855
1821	2169.983421
1822	2169.711563
1823	2169.401942
1824	2168.964501
1825	2168.923704
1826	2168.653544
1827	2168.332446
1828	2168.081737
1829	2167.749359
1830	2167.413746
1831	2167.134754
1832	2166.741061
1833	2166.404466
1834	2166.153563
1835	2165.916979
1836	2165.62321
1837	2165.345774
1838	2165.307231
1839	2165.085484
1840	2165.039414
1841	2164.627628
1842	2164.376962
1843	2164.339566
1844	2163.873349
1845	2163.325521
1846	2163.283626
1847	2163.242471
1848	2162.661397
1849	2162.429677
1850	2161.971933
1851	2161.81148
1852	2161.56997
1853	2161.200093
1854	2160.614387
1855	2160.103259
1856	2159.801367
1857	2159.440301
1858	2159.319728
1859	2158.843916
1860	2158.582346
1861	2158.309201
1862	2157.825709
1863	2157.470477
1864	2157.198249
1865	2157.151935
1866	2156.79239
1867	2156.614524
1868	2156.205131
1869	2155.971472
1870	2155.867297
1871	2155.724359
1872	2155.363757
1873	2154.911224
1874	2154.689484
1875	2154.41776
1876	2154.07352
1877	2153.706239
1878	2153.478927
1879	2153.042142
1880	2152.716126
1881	2152.310957
1882	2151.907181
1883	2151.483941
1884	2151.291791
1885	2151.175104
1886	2150.85538
1887	2150.481072
1888	2150.275379
1889	2149.982498
1890	2149.504409
1891	2149.202101
1892	2149.025485
1893	2148.942262
1894	2148.626871
1895	2148.268268
1896	2147.903911
1897	2147.513722
1898	2147.008402
1899	2146.730107
1900	2146.260802
1901	2146.203833
1902	2145.754525
1903	2145.337998
1904	2145.08239
1905	2144.752438
1906	2144.377553
1907	2143.667351
1908	2143.378586
1909	2142.861069
1910	2142.500433
1911	2142.148879
1912	2141.769528
1913	2141.490659
1914	2141.245802
1915	2140.877235
1916	2140.472162
1917	2140.174733
1918	2139.869612
1919	2139.697511
1920	2139.410626
1921	2139.123959
1922	2138.888023
1923	2138.843315
1924	2138.466227
1925	2138.217267
1926	2137.86587
1927	2137.612077
1928	2137.351961
1929	2137.074741
1930	2136.734377
1931	2136.273733
1932	2135.807994
1933	2135.607576
1934	2135.373353
1935	2135.007451
1936	2134.732717
1937	2134.487074
1938	2134.074844
1939	2133.703854
1940	2133.291584
1941	2132.975826
1942	2132.665765
1943	2132.565243
1944	2132.097522
1945	2131.82667
1946	2131.611979
1947	2131.28543
1948	2130.940512
1949	2130.667738
1950	2130.417147
1951	2130.10517
1952	2129.832296
1953	2129.404187
1954	2129.188442
1955	2128.787454
1956	2128.409586
1957	2128.372018
1958	2128.102969
1959	2127.949641
1960	2127.64239
1961	2127.466477
1962	2127.146713
1963	2126.891909
1964	2126.405672
1965	2126.196457
1966	2125.991258
1967	2125.719447
1968	2125.437135
1969	2125.160844
1970	2125.117536
1971	2125.074929
1972	2124.80773
1973	2124.244685
1974	2123.901007
1975	2123.582122
1976	2123.541224
1977	2123.215999
1978	2122.927289
1979	2122.665492
1980	2122.320339
1981	2122.023893
1982	2121.601966
1983	2121.203328
1984	2120.996322
1985	2120.924501
1986	2120.558221
1987	2120.161915
1988	2119.869806
1989	2119.468622
1990	2119.036312
1991	2118.755725
1992	2118.47786
1993	2118.170521
1994	2117.918658
1995	2117.557344
1996	2117.270623
1997	2116.782028
1998	2116.745393
1999	2116.523224
2000	2116.401532
2001	2116.073328
2002	2115.821712
2003	2115.468909
2004	2115.194832
2005	2114.826485
2006	2114.633085
2007	2114.365231
2008	2114.100708
2009	2113.767949
2010	2113.644083
2011	2113.581997
2012	2113.408978
2013	2113.269122
2014	2112.952443
2015	2112.64454
2016	2112.330763
2017	2111.750244
2018	2111.557962
2019	2111.14413
2020	2110.747172
2021	2110.42341
2022	2110.129694
2023	2110.007836
2024	2109.703247
2025	2109.368132
2026	2109.045614
2027	2108.702784
2028	2108.36797
2029	2107.968165
2030	2107.67496
2031	2107.543327
2032	2107.505651
2033	2107.197
2034	2106.939415
2035	2106.885261
2036	2106.6514
2037	2106.349902
2038	2106.18642
2039	2105.90048
2040	2105.751089
2041	2105.489127
2042	2105.185778
2043	2104.896814
2044	2104.514681
2045	2104.367196
2046	2104.330479
2047	2104.136342
2048	2103.733463
2049	2103.478272
2050	2103.297516
2051	2103.100459
2052	2102.839958
2053	2102.519763
2054	2102.080216
2055	2101.899053
2056	2101.566205
2057	2101.318452
2058	2100.94847
2059	2100.548991
2060	2100.138554
2061	2099.710423
2062	2099.365912
2063	2099.043553
2064	2098.724925
2065	2098.304413
2066	2098.126798
2067	2098.028242
2068	2097.708683
2069	2097.286219
2070	2096.950717
2071	2096.650151
2072	2096.026082
2073	2095.802938
2074	2095.613326
2075	2095.208784
2076	2095.139372
2077	2094.872267
2078	2094.574936
2079	2094.313564
2080	2094.121489
2081	2093.66768
2082	2093.628337
2083	2093.362941
2084	2093.014898
2085	2092.751076
2086	2092.393009
2087	2092.030905
2088	2091.791232
2089	2091.375943
2090	2091.080941
2091	2090.755232
2092	2090.326838
2093	2090.285937
2094	2089.844509
2095	2089.399654
2096	2089.087656
2097	2088.613693
2098	2088.180934
2099	2087.909257
2100	2087.684689
2101	2087.417691
2102	2087.17537
2103	2086.887158
2104	2086.716413
2105	2086.259193
2106	2086.109604
2107	2085.805007
2108	2085.498856
2109	2085.324588
2110	2084.799731
2111	2084.507306
2112	2084.28716
2113	2084.179119
2114	2083.81629
2115	2083.429346
2116	2083.160232
2117	2082.904402
2118	2082.596114
2119	2082.431701
2120	2081.955721
2121	2081.778166
2122	2081.520766
2123	2081.364346
2124	2081.00009
2125	2080.949559
2126	2080.682445
2127	2080.196459
2128	2079.71981
2129	2079.309764
2130	2078.95549
2131	2078.580454
2132	2078.207321
2133	2078.045886
2134	2077.628529
2135	2077.306635
2136	2077.265437
2137	2077.208461
2138	2076.824214
2139	2076.376904
2140	2076.093937
2141	2075.79185
2142	2075.55157
2143	2075.21995
2144	2074.55007
2145	2074.398448
2146	2074.288821
2147	2073.615317
2148	2073.222664
2149	2072.973691
2150	2072.745348
2151	2072.384918
2152	2072.070412
2153	2071.763749
2154	2071.423871
2155	2071.154571
2156	2070.805473
2157	2070.53679
2158	2070.202163
2159	2069.924297
2160	2069.621907
2161	2069.316879
2162	2068.915792
2163	2068.566008
2164	2068.105724
2165	2068.005316
2166	2067.911968
2167	2067.645794
2168	2067.607098
2169	2067.372454
2170	2066.978972
2171	2066.854176
2172	2066.669837
2173	2066.484528
2174	2066.242046
2175	2065.797942
2176	2065.514147
2177	2065.30752
2178	2064.877895
2179	2064.473674
2180	2064.129573
2181	2063.804446
2182	2063.499471
2183	2063.062518
2184	2062.52854
2185	2062.425844
2186	2061.864433
2187	2061.83071
2188	2061.599237
2189	2061.204012
2190	2060.89981
2191	2060.723305
2192	2060.391268
2193	2060.107529
2194	2059.903684
2195	2059.858043
2196	2059.511661
2197	2059.274093
2198	2058.946599
2199	2058.638131
2200	2058.212195
2201	2058.110417
2202	2057.763532
2203	2057.683342
2204	2057.400634
2205	2057.101376
2206	2056.833179
2207	2056.592657
2208	2056.22761
2209	2055.859036
2210	2055.597613
2211	2055.271092
2212	2054.845548
2213	2054.590935
2214	2054.329023
2215	2054.291417
2216	2053.98921
2217	2053.392098
2218	2053.047747
2219	2052.667282
2220	2052.330002
2221	2052.155406
2222	2051.988278
2223	2051.742512
2224	2051.438862
2225	2051.299243
2226	2050.889987
2227	2050.495584
2228	2050.457343
2229	2050.131256
2230	2049.734626
2231	2049.362008
2232	2049.119707
2233	2048.931949
2234	2048.698272
2235	2048.274348
2236	2047.942821
2237	2047.697174
2238	2047.376333
2239	2047.097644
2240	2046.930166
2241	2046.556978
2242	2046.333436
2243	2046.057691
2244	2045.747945
2245	2045.358811
2246	2045.177992
2247	2044.893493
2248	2044.603794
2249	2044.462486
2250	2044.105837
2251	2043.807324
2252	2043.649392
2253	2043.49612
2254	2043.185752
2255	2042.908623
2256	2042.874953
2257	2042.559001
2258	2042.145246
2259	2042.069938
2260	2041.840864
2261	2041.508329
2262	2041.165376
2263	2040.987202
2264	2040.557541
2265	2040.157379
2266	2039.860648
2267	2039.820577
2268	2039.382206
2269	2039.038222
2270	2038.821882
2271	2038.614358
2272	2038.316089
2273	2038.235227
2274	2037.945999
2275	2037.724932
2276	2037.686437
2277	2037.378418
2278	2037.140758
2279	2036.933259
2280	2036.610218
2281	2036.53627
2282	2036.116257
2283	2035.904582
2284	2035.498833
2285	2035.459877
2286	2035.298456
2287	2034.995138
2288	2034.706051
2289	2034.463823
2290	2034.427979
2291	2033.929871
2292	2033.731897
2293	2033.388667
2294	2033.044191
2295	2032.849046
2296	2032.586274
2297	2032.178423
2298	2031.827059
2299	2031.709315
2300	2031.482922
2301	2031.232517
2302	2031.098218
2303	2030.781709
2304	2030.351157
2305	2030.156919
2306	2029.89822
2307	2029.694798
2308	2029.409458
2309	2029.216353
2310	2028.860759
2311	2028.705814
2312	2028.265746
2313	2028.2251
2314	2027.93698
2315	2027.833916
2316	2027.419846
2317	2027.354137
2318	2027.201745
2319	2026.96664
2320	2026.67134
2321	2026.429946
2322	2026.059301
2323	2025.745109
2324	2025.633598
2325	2025.237869
2326	2024.903272
2327	2024.569608
2328	2024.326791
2329	2024.061764
2330	2023.613191
2331	2023.323331
2332	2023.115568
2333	2022.879204
2334	2022.47387
2335	2022.088343
2336	2021.783162
2337	2021.532809
2338	2021.153837
2339	2020.864986
2340	2020.702276
2341	2020.384795
2342	2020.096046
2343	2019.867688
2344	2019.47725
2345	2019.428673
2346	2019.272917
2347	2018.847775
2348	2018.503989
2349	2018.246793
2350	2017.947695
2351	2017.611166
2352	2017.369636
2353	2017.331793
2354	2017.294163
2355	2016.983923
2356	2016.803673
2357	2016.240951
2358	2016.082504
2359	2015.839294
2360	2015.426252
2361	2015.155698
2362	2014.871372
2363	2014.592032
2364	2014.219146
2365	2013.889242
2366	2013.585611
2367	2013.367684
2368	2013.227297
2369	2013.046096
2370	2012.787705
2371	2012.527127
2372	2012.343416
2373	2011.986385
2374	2011.70472
2375	2011.44311
2376	2011.054408
2377	2011.015817
2378	2010.732244
2379	2010.537548
2380	2010.109027
2381	2009.749678
2382	2009.424541
2383	2009.199642
2384	2009.082807
2385	2008.821899
2386	2008.671888
2387	2008.422631
2388	2008.075807
2389	2008.039566
2390	2007.641813
2391	2007.169448
2392	2006.983079
2393	2006.750348
2394	2006.352285
2395	2006.215786
2396	2005.892226
2397	2005.524691
2398	2005.29226
2399	2004.982277
2400	2004.942865
2401	2004.711484
2402	2004.555811
2403	2004.524363
2404	2004.251323
2405	2004.048745
2406	2003.783778
2407	2003.58414
2408	2003.325955
2409	2003.251392
2410	2002.985547
2411	2002.740971
2412	2002.505758
2413	2002.255906
2414	2001.960546
2415	2001.752841
2416	2001.392562
2417	2001.050637
2418	2000.743739
2419	2000.496528
2420	2000.192675
2421	1999.759603
2422	1999.546285
2423	1999.192183
2424	1999.03257
2425	1998.897225
2426	1998.70958
2427	1998.295632
2428	1997.996942
2429	1997.643455
2430	1997.423692
2431	1997.099627
2432	1996.736682
2433	1996.528422
2434	1995.947479
2435	1995.578923
2436	1995.429737
2437	1995.173287
2438	1994.701945
2439	1994.49442
2440	1994.359816
2441	1994.121412
2442	1993.859838
2443	1993.418217
2444	1993.381279
2445	1993.052203
2446	1992.845674
2447	1992.442318
2448	1992.281106
2449	1992.188499
2450	1991.894773
2451	1991.669552
2452	1991.381599
2453	1991.072752
2454	1990.94938
2455	1990.603444
2456	1990.296674
2457	1990.017412
2458	1989.695579
2459	1989.352025
2460	1989.094004
2461	1988.698932
2462	1988.663782
2463	1988.483391
2464	1988.196799
2465	1987.857328
2466	1987.521069
2467	1987.250528
2468	1987.03292
2469	1986.68751
2470	1986.144577
2471	1985.887704
2472	1985.538289
2473	1985.17636
2474	1984.916755
2475	1984.706503
2476	1984.571883
2477	1984.121158
2478	1983.763515
2479	1983.572094
2480	1983.538834
2481	1983.25989
2482	1983.196727
2483	1982.893948
2484	1982.59969
2485	1982.477191
2486	1982.190737
2487	1982.154797
2488	1981.793348
2489	1981.484527
2490	1981.236219
2491	1980.803776
2492	1980.613101
2493	1980.202876
2494	1979.851958
2495	1979.468732
2496	1979.205746
2497	1978.946821
2498	1978.735294
2499	1978.670098
2500	1978.431666
2501	1978.134521
2502	1978.098383
2503	1977.705554
2504	1977.404387
2505	1977.156827
2506	1977.047988
2507	1976.700736
2508	1976.478919
2509	1976.246838
2510	1976.013839
2511	1975.703848
2512	1975.493543
2513	1975.277353
2514	1975.011947
2515	1974.626753
2516	1974.513395
2517	1974.47857
2518	1974.123855
2519	1973.794785
2520	1973.701374
2521	1973.493802
2522	1973.290836
2523	1972.940026
2524	1972.626533
2525	1972.589885
2526	1972.354991
2527	1972.14606
2528	1971.881109
2529	1971.716064
2530	1971.504476
2531	1971.182233
2532	1970.858516
2533	1970.624201
2534	1970.533199
2535	1970.310196
2536	1970.106194
2537	1970.069075
2538	1969.860625
2539	1969.52612
2540	1969.1643
2541	1968.874446
2542	1968.634688
2543	1968.410479
2544	1968.163666
2545	1967.715653
2546	1967.452754
2547	1967.24967
2548	1966.974012
2549	1966.836516
2550	1966.466132
2551	1966.327477
2552	1966.118381
2553	1965.992861
2554	1965.871294
2555	1965.662641
2556	1965.486312
2557	1965.45189
2558	1965.25849
2559	1965.058345
2560	1964.845872
2561	1964.720494
2562	1964.506078
2563	1964.146551
2564	1963.86549
2565	1963.570777
2566	1963.089689
2567	1962.898419
2568	1962.59123
2569	1962.319845
2570	1961.915741
2571	1961.640425
2572	1961.605266
2573	1961.286525
2574	1961.106994
2575	1960.735778
2576	1960.355639
2577	1960.053427
2578	1959.853193
2579	1959.529911
2580	1959.35643
2581	1959.223494
2582	1958.893423
2583	1958.509418
2584	1958.285782
2585	1958.249764
2586	1957.908884
2587	1957.637585
2588	1957.408937
2589	1957.375084
2590	1957.330062
2591	1957.061448
2592	1956.847667
2593	1956.742496
2594	1956.537759
2595	1956.370111
2596	1956.162407
2597	1955.898519
2598	1955.698653
2599	1955.413888
2600	1955.218959
2601	1954.83068
2602	1954.481247
2603	1954.144546
2604	1953.751503
2605	1953.542016
2606	1953.163145
2607	1952.939667
2608	1952.579673
2609	1952.23956
2610	1951.93832
2611	1951.669666
2612	1951.317473
2613	1951.121036
2614	1950.834478
2615	1950.582729
2616	1950.390208
2617	1950.106576
2618	1949.804579
2619	1949.450902
2620	1949.213408
2621	1949.087669
2622	1948.84439
2623	1948.614194
2624	1948.558654
2625	1948.232371
2626	1948.184318
2627	1947.904345
2628	1947.576476
2629	1947.322931
2630	1947.159218
2631	1946.897685
2632	1946.625341
2633	1946.573568
2634	1946.347253
2635	1946.022068
2636	1945.848817
2637	1945.643871
2638	1945.60805
2639	1945.471657
2640	1945.438256
2641	1945.250522
2642	1944.973752
2643	1944.732384
2644	1944.501566
2645	1944.285048
2646	1944.044041
2647	1943.859387
2648	1943.572339
2649	1943.539144
2650	1943.187627
2651	1942.894671
2652	1942.598347
2653	1942.421014
2654	1942.132329
2655	1941.803275
2656	1941.553824
2657	1941.198929
2658	1940.915397
2659	1940.645176
2660	1940.41292
2661	1940.200974
2662	1939.962835
2663	1939.659777
2664	1939.421376
2665	1939.095528
2666	1938.891324
2667	1938.667025
2668	1938.447557
2669	1938.147713
2670	1937.974904
2671	1937.517568
2672	1937.38919
2673	1937.041952
2674	1936.781166
2675	1936.483359
2676	1936.306968
2677	1935.981877
2678	1935.790992
2679	1935.448253
2680	1935.308341
2681	1935.059129
2682	1935.007459
2683	1934.974503
2684	1934.588709
2685	1934.327782
2686	1934.029601
2687	1933.770618
2688	1933.586342
2689	1933.287209
2690	1933.111911
2691	1932.750837
2692	1932.455245
2693	1932.286932
2694	1932.138495
2695	1931.861026
2696	1931.645983
2697	1931.457664
2698	1931.280311
2699	1931.14828
2700	1931.11791
2701	1930.884162
2702	1930.85097
2703	1930.462404
2704	1930.43144
2705	1930.399011
2706	1930.234024
2707	1929.963567
2708	1929.760331
2709	1929.422229
2710	1929.122335
2711	1928.848835
2712	1928.746481
2713	1928.39898
2714	1928.137129
2715	1927.960979
2716	1927.782239
2717	1927.475064
2718	1927.22723
2719	1927.040603
2720	1926.900061
2721	1926.659631
2722	1926.348439
2723	1926.138329
2724	1925.981456
2725	1925.7091
2726	1925.388678
2727	1925.054582
2728	1924.795641
2729	1924.647431
2730	1924.495329
2731	1924.274223
2732	1924.058671
2733	1923.798203
2734	1923.657899
2735	1923.33695
2736	1923.043101
2737	1922.568603
2738	1922.404438
2739	1922.168732
2740	1921.922164
2741	1921.689964
2742	1921.483823
2743	1921.27687
2744	1921.018505
2745	1920.939824
2746	1920.67734
2747	1920.455644
2748	1920.238537
2749	1920.157993
2750	1919.85187
2751	1919.556051
2752	1919.314987
2753	1919.032059
2754	1918.807377
2755	1918.546988
2756	1918.326917
2757	1918.06003
2758	1918.006395
2759	1917.879083
2760	1917.628373
2761	1917.294811
2762	1916.882951
2763	1916.564571
2764	1916.290783
2765	1916.057657
2766	1915.816507
2767	1915.479338
2768	1915.255311
2769	1914.990896
2770	1914.8579
2771	1914.639085
2772	1914.394626
2773	1914.209641
2774	1913.999199
2775	1913.827304
2776	1913.665989
2777	1913.256494
2778	1913.176414
2779	1912.981065
2780	1912.754407
2781	1912.542155
2782	1912.301809
2783	1912.185009
2784	1911.955454
2785	1911.805582
2786	1911.773383
2787	1911.541767
2788	1911.263374
2789	1910.88553
2790	1910.825528
2791	1910.532869
2792	1910.140069
2793	1909.837933
2794	1909.596271
2795	1909.332911
2796	1909.128218
2797	1908.822635
2798	1908.787215
2799	1908.477226
2800	1908.301846
2801	1908.108887
2802	1907.844689
2803	1907.692953
2804	1907.646208
2805	1907.235004
2806	1906.956456
2807	1906.769711
2808	1906.374064
2809	1906.34404
2810	1906.007847
2811	1905.851962
2812	1905.676031
2813	1905.546549
2814	1905.514444
2815	1905.300127
2816	1905.002258
2817	1904.699387
2818	1904.367313
2819	1904.089668
2820	1903.776916
2821	1903.579736
2822	1903.306585
2823	1903.065251
2824	1903.035428
2825	1902.90319
2826	1902.684919
2827	1902.453813
2828	1902.19762
2829	1902.001161
2830	1901.762548
2831	1901.444566
2832	1901.20613
2833	1901.00435
2834	1900.73968
2835	1900.577966
2836	1900.324125
2837	1899.989403
2838	1899.614704
2839	1899.366506
2840	1899.111024
2841	1898.923031
2842	1898.747721
2843	1898.616902
2844	1898.33347
2845	1898.140035
2846	1898.110399
2847	1897.897248
2848	1897.676588
2849	1897.381867
2850	1897.004298
2851	1896.791204
2852	1896.512267
2853	1896.337367
2854	1896.153151
2855	1895.923328
2856	1895.731134
2857	1895.504307
2858	1895.31662
2859	1895.113313
2860	1894.938593
2861	1894.907354
2862	1894.699358
2863	1894.545847
2864	1894.241057
2865	1893.970358
2866	1893.748016
2867	1893.29838
2868	1893.022824
2869	1892.687009
2870	1892.535702
2871	1892.150692
2872	1891.914381
2873	1891.654764
2874	1891.596169
2875	1891.438247
2876	1891.176708
2877	1891.072572
2878	1890.846603
2879	1890.601353
2880	1890.386548
2881	1890.169785
2882	1889.936223
2883	1889.77819
2884	1889.406968
2885	1889.161714
2886	1889.113885
2887	1888.807337
2888	1888.590252
2889	1888.255428
2890	1887.855625
2891	1887.501973
2892	1887.237602
2893	1887.112343
2894	1887.082514
2895	1886.829722
2896	1886.802271
2897	1886.62666
2898	1886.376037
2899	1886.087697
2900	1885.806834
2901	1885.642004
2902	1885.33634
2903	1885.105939
2904	1884.896508
2905	1884.422175
2906	1884.213885
2907	1884.051629
2908	1883.800125
2909	1883.616564
2910	1883.450475
2911	1883.104469
2912	1883.031831
2913	1882.786433
2914	1882.506852
2915	1882.152146
2916	1881.818418
2917	1881.613382
2918	1881.229975
2919	1881.199097
2920	1881.062332
2921	1880.75308
2922	1880.37639
2923	1880.153661
2924	1879.888961
2925	1879.653408
2926	1879.427305
2927	1879.020148
2928	1878.90745
2929	1878.673394
2930	1878.417638
2931	1877.985093
2932	1877.742132
2933	1877.350753
2934	1877.072018
2935	1876.860759
2936	1876.61052
2937	1876.215295
2938	1876.183814
2939	1876.063675
2940	1875.64944
2941	1875.43499
2942	1875.352458
2943	1875.145006
2944	1874.910097
2945	1874.877245
2946	1874.42154
2947	1874.188884
2948	1874.107591
2949	1873.836624
2950	1873.632116
2951	1873.379659
2952	1873.069149
2953	1872.961897
2954	1872.623078
2955	1872.329155
2956	1872.077075
2957	1871.895789
2958	1871.768792
2959	1871.412271
2960	1871.15529
2961	1870.874578
2962	1870.651114
2963	1870.303297
2964	1870.088809
2965	1870.051678
2966	1869.862981
2967	1869.735815
2968	1869.46402
2969	1869.289303
2970	1868.985849
2971	1868.661675
2972	1868.334199
2973	1868.192019
2974	1867.869341
2975	1867.600614
2976	1867.484163
2977	1867.454771
2978	1867.425468
2979	1867.190553
2980	1866.965626
2981	1866.838331
2982	1866.656081
2983	1866.442391
2984	1866.235896
2985	1865.974278
2986	1865.775551
2987	1865.485046
2988	1865.235592
2989	1865.208097
2990	1864.978173
2991	1864.666041
2992	1864.37653
2993	1864.016983
2994	1863.747944
2995	1863.538107
2996	1863.41994
2997	1863.108467
2998	1862.884857
2999	1862.692749
3000	1862.41948
3001	1862.225486
3002	1861.924731
3003	1861.757628
3004	1861.472069
3005	1861.442752
3006	1861.270102
3007	1861.001864
3008	1860.719853
3009	1860.493094
3010	1860.307692
3011	1860.27943
3012	1860.165295
3013	1859.942802
3014	1859.662365
3015	1859.405061
3016	1859.161573
3017	1858.964023
3018	1858.735127
3019	1858.522351
3020	1858.493755
3021	1858.254695
3022	1857.942995
3023	1857.671993
3024	1857.490379
3025	1857.338106
3026	1857.305336
3027	1857.13058
3028	1857.010299
3029	1856.982061
3030	1856.833189
3031	1856.721043
3032	1856.415721
3033	1856.178941
3034	1855.919505
3035	1855.675916
3036	1855.588699
3037	1855.560393
3038	1855.283606
3039	1855.061313
3040	1854.871688
3041	1854.843677
3042	1854.53637
3043	1854.278791
3044	1854.086154
3045	1853.841262
3046	1853.596439
3047	1853.459043
3048	1853.168942
3049	1852.998737
3050	1852.751626
3051	1852.500763
3052	1852.452278
3053	1852.31556
3054	1852.072779
3055	1851.848745
3056	1851.6634
3057	1851.440556
3058	1851.211287
3059	1851.013407
3060	1850.805817
3061	1850.578367
3062	1850.282321
3063	1850.08181
3064	1849.95127
3065	1849.634262
3066	1849.446028
3067	1849.277209
3068	1849.038942
3069	1848.81192
3070	1848.553022
3071	1848.385165
3072	1848.23265
3073	1848.203285
3074	1847.976131
3075	1847.774001
3076	1847.553687
3077	1847.243265
3078	1847.007849
3079	1846.823361
3080	1846.780032
3081	1846.503969
3082	1846.421634
3083	1846.303903
3084	1846.121696
3085	1845.948604
3086	1845.518378
3087	1845.279725
3088	1845.040358
3089	1844.771259
3090	1844.639918
3091	1844.407174
3092	1844.23671
3093	1843.979704
3094	1843.779558
3095	1843.583504
3096	1843.286616
3097	1842.994131
3098	1842.689887
3099	1842.390006
3100	1842.358999
3101	1842.059277
3102	1841.882469
3103	1841.516409
3104	1841.364669
3105	1841.162757
3106	1840.954873
3107	1840.753353
3108	1840.570778
3109	1840.352348
3110	1840.099682
3111	1839.841699
3112	1839.61909
3113	1839.31388
3114	1839.071602
3115	1839.042621
3116	1838.948016
3117	1838.710158
3118	1838.499679
3119	1838.336511
3120	1838.131049
3121	1837.821448
3122	1837.695706
3123	1837.454604
3124	1837.254762
3125	1837.084945
3126	1836.941071
3127	1836.761236
3128	1836.566827
3129	1836.536127
3130	1836.33602
3131	1836.256103
3132	1836.182103
3133	1836.074558
3134	1836.026231
3135	1835.776336
3136	1835.62362
3137	1835.38425
3138	1835.317129
3139	1835.112569
3140	1834.925933
3141	1834.59728
3142	1834.381974
3143	1834.171499
3144	1833.878413
3145	1833.702477
3146	1833.462837
3147	1833.305776
3148	1833.13243
3149	1832.87731
3150	1832.741732
3151	1832.42879
3152	1832.082862
3153	1831.8413
3154	1831.521967
3155	1831.348542
3156	1831.077883
3157	1830.948002
3158	1830.687145
3159	1830.507113
3160	1830.313598
3161	1830.120213
3162	1829.910453
3163	1829.767603
3164	1829.562049
3165	1829.42874
3166	1829.133274
3167	1828.915333
3168	1828.733939
3169	1828.586033
3170	1828.413567
3171	1828.231688
3172	1828.046667
3173	1827.789779
3174	1827.533295
3175	1827.23172
3176	1826.989513
3177	1826.77219
3178	1826.244585
3179	1826.2158
3180	1826.05689
3181	1825.904622
3182	1825.877535
3183	1825.623689
3184	1825.460382
3185	1825.306015
3186	1825.263739
3187	1825.003984
3188	1824.77511
3189	1824.482583
3190	1824.334649
3191	1824.074124
3192	1823.846436
3193	1823.597366
3194	1823.364767
3195	1823.097254
3196	1823.057545
3197	1822.66115
3198	1822.540149
3199	1822.1143
3200	1821.999288
3201	1821.780485
3202	1821.610207
3203	1821.272811
3204	1821.061188
3205	1820.90755
3206	1820.651537
3207	1820.393739
3208	1820.304678
3209	1820.133255
3210	1819.88307
3211	1819.706479
3212	1819.304727
3213	1818.915048
3214	1818.493748
3215	1818.276724
3216	1818.066755
3217	1817.715414
3218	1817.506556
3219	1817.303284
