iter	Passed	Remaining
3226	36625	8773
3227	36635	8761
3228	36645	8750
3229	36655	8738
3230	36666	8726
3231	36676	8715
3232	36686	8703
3233	36697	8692
3234	36707	8680
3235	36718	8668
3236	36728	8657
3237	36738	8645
3238	36749	8634
3239	36759	8622
3240	36769	8610
3241	36780	8599
3242	36791	8588
3243	36801	8576
3244	36812	8564
3245	36822	8553
3246	36833	8541
3247	36844	8530
3248	36854	8518
3249	36865	8507
3250	36876	8496
3251	36886	8484
3252	36897	8472
3253	36908	8461
3254	36918	8449
3255	36929	8438
3256	36940	8426
3257	36950	8415
3258	36961	8403
3259	36972	8392
3260	36982	8380
3261	36993	8369
3262	37004	8358
3263	37014	8346
3264	37025	8335
3265	37036	8323
3266	37048	8312
3267	37060	8301
3268	37072	8289
3269	37082	8278
3270	37093	8266
3271	37104	8255
3272	37114	8243
3273	37125	8232
3274	37136	8221
3275	37147	8209
3276	37157	8198
3277	37169	8186
3278	37179	8175
3279	37190	8163
3280	37201	8152
3281	37212	8140
3282	37222	8129
3283	37234	8118
3284	37244	8106
3285	37254	8094
3286	37266	8083
3287	37276	8071
3288	37287	8060
3289	37298	8049
3290	37309	8037
3291	37320	8026
3292	37331	8014
3293	37341	8003
3294	37352	7991
3295	37363	7980
3296	37373	7968
3297	37383	7957
3298	37394	7946
3299	37405	7934
3300	37416	7923
3301	37427	7911
3302	37438	7900
3303	37448	7888
3304	37459	7877
3305	37470	7865
3306	37481	7854
3307	37492	7843
3308	37503	7831
3309	37514	7820
3310	37525	7808
3311	37535	7797
3312	37546	7785
3313	37557	7774
3314	37567	7762
3315	37578	7751
3316	37589	7740
3317	37599	7728
3318	37610	7717
3319	37620	7705
3320	37631	7693
3321	37642	7682
3322	37652	7671
3323	37663	7659
3324	37674	7648
3325	37684	7636
3326	37695	7625
3327	37706	7613
3328	37716	7602
3329	37727	7590
3330	37737	7579
3331	37748	7567
3332	37758	7556
3333	37769	7544
3334	37779	7533
3335	37790	7521
3336	37800	7510
3337	37810	7498
3338	37821	7487
3339	37832	7475
3340	37842	7464
3341	37853	7452
3342	37863	7441
3343	37874	7429
3344	37886	7418
3345	37897	7407
3346	37909	7396
3347	37921	7384
3348	37932	7373
3349	37942	7362
3350	37954	7350
3351	37966	7339
3352	37976	7328
3353	37988	7316
3354	37999	7305
3355	38010	7294
3356	38024	7283
3357	38037	7272
3358	38050	7261
3359	38062	7249
3360	38073	7238
3361	38084	7227
3362	38096	7216
3363	38107	7204
3364	38118	7193
3365	38130	7182
3366	38142	7170
3367	38153	7159
3368	38165	7148
3369	38177	7137
3370	38188	7125
3371	38200	7114
3372	38212	7103
3373	38224	7092
3374	38236	7080
3375	38248	7069
3376	38260	7058
3377	38273	7047
3378	38284	7036
3379	38297	7024
3380	38312	7014
3381	38325	7003
3382	38337	6992
3383	38349	6980
3384	38360	6969
3385	38373	6958
3386	38383	6946
3387	38394	6935
3388	38406	6924
3389	38416	6912
3390	38427	6901
3391	38438	6890
3392	38449	6878
3393	38460	6867
3394	38472	6855
3395	38482	6844
3396	38494	6833
3397	38505	6821
3398	38517	6810
3399	38527	6798
3400	38538	6787
3401	38549	6776
3402	38559	6764
3403	38570	6753
3404	38581	6741
3405	38592	6730
3406	38603	6718
3407	38613	6707
3408	38624	6696
3409	38635	6684
3410	38645	6673
3411	38656	6661
3412	38667	6650
3413	38678	6638
3414	38688	6627
3415	38700	6616
3416	38712	6605
3417	38724	6593
3418	38735	6582
3419	38747	6571
3420	38758	6559
3421	38768	6548
3422	38779	6536
3423	38790	6525
3424	38801	6514
3425	38812	6502
3426	38823	6491
3427	38833	6479
3428	38844	6468
3429	38855	6456
3430	38865	6445
3431	38877	6434
3432	38887	6422
3433	38897	6411
3434	38909	6399
3435	38919	6388
3436	38931	6377
3437	38941	6365
3438	38951	6354
3439	38962	6342
3440	38972	6331
3441	38983	6319
3442	38994	6308
3443	39004	6296
3444	39017	6285
3445	39030	6274
3446	39043	6263
3447	39055	6252
3448	39066	6241
3449	39078	6229
3450	39088	6218
3451	39099	6207
3452	39110	6195
3453	39120	6184
3454	39131	6172
3455	39142	6161
3456	39154	6150
3457	39165	6138
3458	39176	6127
3459	39188	6116
3460	39200	6104
3461	39212	6093
3462	39224	6082
3463	39236	6071
3464	39248	6059
3465	39260	6048
3466	39276	6038
3467	39288	6027
3468	39302	6015
3469	39315	6004
3470	39326	5993
3471	39340	5982
3472	39352	5971
3473	39365	5960
3474	39376	5949
3475	39389	5937
3476	39401	5926
3477	39413	5915
3478	39424	5904
3479	39436	5892
3480	39448	5881
3481	39460	5870
3482	39481	5860
3483	39492	5849
3484	39502	5837
3485	39514	5826
3486	39524	5814
3487	39535	5803
3488	39546	5792
3489	39557	5780
3490	39568	5769
3491	39579	5757
3492	39590	5746
3493	39600	5734
3494	39611	5723
3495	39621	5712
3496	39632	5700
3497	39643	5689
3498	39653	5677
3499	39664	5666
3500	39676	5655
3501	39686	5643
3502	39697	5632
3503	39708	5620
3504	39719	5609
3505	39729	5597
3506	39740	5586
3507	39750	5575
3508	39762	5563
3509	39773	5552
3510	39784	5541
3511	39795	5529
3512	39807	5518
3513	39818	5507
3514	39829	5495
3515	39841	5484
3516	39852	5473
3517	39863	5461
3518	39874	5450
3519	39885	5438
3520	39895	5427
3521	39906	5416
3522	39918	5404
3523	39929	5393
3524	39939	5381
3525	39951	5370
3526	39961	5359
3527	39971	5347
3528	39983	5336
3529	39993	5324
3530	40004	5313
3531	40017	5302
3532	40029	5291
3533	40040	5279
3534	40051	5268
3535	40062	5257
3536	40072	5245
3537	40082	5234
3538	40093	5222
3539	40104	5211
3540	40115	5199
3541	40126	5188
3542	40136	5177
3543	40147	5165
3544	40158	5154
3545	40168	5142
3546	40179	5131
3547	40190	5120
3548	40200	5108
3549	40211	5097
3550	40222	5085
3551	40233	5074
3552	40244	5063
3553	40255	5051
3554	40265	5040
3555	40276	5028
3556	40287	5017
3557	40298	5006
3558	40309	4994
3559	40319	4983
3560	40329	4971
3561	40341	4960
3562	40353	4949
3563	40364	4938
3564	40376	4926
3565	40387	4915
3566	40399	4904
3567	40411	4892
3568	40423	4881
3569	40434	4870
3570	40445	4858
3571	40470	4849
3572	40480	4837
3573	40492	4826
3574	40504	4815
3575	40516	4803
3576	40528	4792
3577	40541	4781
3578	40553	4770
3579	40565	4759
3580	40578	4747
3581	40590	4736
3582	40604	4725
3583	40622	4715
3584	40636	4704
3585	40651	4693
3586	40665	4682
3587	40681	4671
3588	40694	4660
3589	40707	4649
3590	40721	4637
3591	40735	4626
3592	40748	4615
3593	40759	4604
3594	40771	4593
3595	40783	4581
3596	40795	4570
3597	40806	4559
3598	40818	4547
3599	40830	4536
3600	40842	4525
3601	40852	4514
3602	40864	4502
3603	40876	4491
3604	40888	4480
3605	40898	4468
3606	40911	4457
3607	40924	4446
3608	40935	4434
3609	40945	4423
3610	40958	4412
3611	40970	4400
3612	40982	4389
3613	40994	4378
3614	41006	4367
3615	41017	4355
3616	41029	4344
3617	41040	4333
3618	41052	4321
3619	41067	4310
3620	41100	4301
3621	41127	4292
3622	41142	4281
3623	41156	4270
3624	41176	4259
3625	41193	4248
3626	41207	4237
3627	41222	4226
3628	41238	4215
3629	41253	4204
3630	41268	4193
3631	41285	4183
3632	41301	4172
3633	41317	4161
3634	41332	4150
3635	41356	4140
3636	41371	4129
3637	41386	4118
3638	41401	4107
3639	41414	4095
3640	41428	4084
3641	41440	4073
3642	41454	4062
3643	41467	4051
3644	41484	4040
3645	41500	4029
3646	41519	4018
3647	41534	4007
3648	41551	3996
3649	41567	3985
3650	41583	3974
3651	41601	3964
3652	41647	3956
3653	41670	3945
3654	41690	3935
3655	41715	3925
3656	41738	3914
3657	41754	3903
3658	41769	3892
3659	41785	3881
3660	41803	3870
3661	41819	3859
3662	41832	3848
3663	41850	3837
3664	41866	3826
3665	41882	3815
3666	41898	3804
3667	41914	3793
3668	41930	3782
3669	41942	3771
3670	41956	3760
3671	41972	3749
3672	41988	3738
3673	42006	3727
3674	42018	3715
3675	42032	3704
3676	42046	3693
3677	42063	3682
3678	42080	3671
3679	42096	3660
3680	42108	3649
3681	42119	3637
3682	42131	3626
3683	42144	3614
3684	42155	3603
3685	42166	3592
3686	42193	3581
3687	42207	3570
3688	42222	3559
3689	42234	3548
3690	42247	3536
3691	42259	3525
3692	42272	3514
3693	42288	3503
3694	42303	3491
3695	42330	3481
3696	42341	3470
3697	42351	3458
3698	42362	3447
3699	42373	3435
3700	42383	3424
3701	42394	3412
3702	42405	3401
3703	42415	3389
3704	42426	3378
3705	42439	3366
3706	42453	3355
3707	42467	3344
3708	42478	3332
3709	42491	3321
3710	42504	3310
3711	42517	3298
3712	42528	3287
3713	42541	3275
3714	42555	3264
3715	42573	3253
3716	42587	3242
3717	42601	3231
3718	42616	3220
3719	42633	3208
3720	42647	3197
3721	42661	3186
3722	42672	3174
3723	42684	3163
3724	42698	3152
3725	42711	3140
3726	42725	3129
3727	42742	3118
3728	42755	3107
3729	42768	3095
3730	42780	3084
3731	42796	3073
3732	42807	3061
3733	42819	3050
3734	42832	3038
3735	42846	3027
3736	42860	3016
3737	42873	3005
3738	42886	2993
3739	42900	2982
3740	42915	2971
3741	42927	2959
3742	42941	2948
3743	42953	2936
3744	42965	2925
3745	42977	2914
3746	42988	2902
3747	42998	2891
3748	43010	2879
3749	43021	2868
3750	43032	2856
3751	43043	2845
3752	43053	2833
3753	43063	2821
3754	43075	2810
3755	43086	2798
3756	43096	2787
3757	43107	2775
3758	43118	2764
3759	43129	2752
3760	43140	2741
3761	43150	2729
3762	43161	2718
3763	43171	2706
3764	43182	2695
3765	43193	2683
3766	43204	2672
3767	43215	2660
3768	43226	2649
3769	43237	2637
3770	43247	2626
3771	43258	2614
3772	43269	2603
3773	43280	2591
3774	43290	2580
3775	43302	2568
3776	43312	2557
3777	43324	2545
3778	43334	2534
3779	43345	2522
3780	43356	2511
3781	43368	2499
3782	43378	2488
3783	43389	2476
3784	43400	2465
3785	43411	2453
3786	43422	2442
3787	43432	2430
3788	43443	2419
3789	43454	2407
3790	43465	2396
3791	43475	2384
3792	43486	2373
3793	43497	2361
3794	43511	2350
3795	43522	2338
3796	43532	2327
3797	43543	2315
3798	43553	2304
3799	43564	2292
3800	43574	2281
3801	43585	2269
3802	43596	2258
3803	43607	2246
3804	43617	2235
3805	43628	2223
3806	43639	2212
3807	43649	2200
3808	43660	2189
3809	43671	2177
3810	43682	2166
3811	43692	2154
3812	43703	2143
3813	43714	2131
3814	43726	2120
3815	43738	2108
3816	43748	2097
3817	43759	2085
3818	43770	2074
3819	43781	2062
3820	43791	2051
3821	43802	2039
3822	43813	2028
3823	43823	2016
3824	43835	2005
3825	43849	1994
3826	43860	1982
3827	43873	1971
3828	43885	1959
3829	43898	1948
3830	43910	1937
3831	43923	1925
3832	43936	1914
3833	43949	1902
3834	43959	1891
3835	43970	1879
3836	43981	1868
3837	43992	1856
3838	44002	1845
3839	44013	1833
3840	44024	1822
3841	44035	1810
3842	44046	1799
3843	44057	1787
3844	44067	1776
3845	44078	1764
3846	44089	1753
3847	44099	1741
3848	44111	1730
3849	44121	1719
3850	44146	1708
3851	44157	1696
3852	44167	1685
3853	44178	1673
3854	44188	1662
3855	44199	1650
3856	44210	1639
3857	44221	1627
3858	44231	1616
3859	44241	1604
3860	44252	1593
3861	44262	1581
3862	44273	1570
3863	44283	1558
3864	44294	1547
3865	44306	1535
3866	44316	1524
3867	44327	1512
3868	44338	1501
3869	44349	1489
3870	44359	1478
3871	44370	1466
3872	44381	1455
3873	44393	1443
3874	44405	1432
3875	44417	1421
3876	44430	1409
3877	44442	1398
3878	44455	1386
3879	44468	1375
3880	44479	1363
3881	44493	1352
3882	44506	1341
3883	44520	1329
3884	44531	1318
3885	44543	1306
3886	44556	1295
3887	44569	1283
3888	44581	1272
3889	44592	1260
3890	44605	1249
3891	44618	1238
3892	44630	1226
3893	44641	1215
3894	44654	1203
3895	44666	1192
3896	44677	1180
3897	44689	1169
3898	44701	1157
3899	44714	1146
3900	44724	1135
3901	44736	1123
3902	44747	1112
3903	44758	1100
3904	44768	1089
3905	44780	1077
3906	44792	1066
3907	44832	1055
3908	44850	1044
3909	44862	1032
3910	44878	1021
3911	44894	1009
3912	44909	998
3913	44925	987
3914	44939	975
3915	44951	964
3916	44963	952
3917	44975	941
3918	44987	929
3919	45000	918
3920	45010	906
3921	45022	895
3922	45035	883
3923	45045	872
3924	45110	861
3925	45129	850
3926	45146	839
3927	45161	827
3928	45178	816
3929	45194	804
3930	45208	793
3931	45224	782
3932	45237	770
3933	45251	759
3934	45264	747
3935	45276	736
3936	45289	724
3937	45302	713
3938	45316	701
3939	45329	690
3940	45341	678
3941	45352	667
3942	45366	655
3943	45378	644
3944	45390	632
3945	45401	621
3946	45413	609
3947	45426	598
3948	45437	586
3949	45448	575
3950	45459	563
3951	45470	552
3952	45481	540
3953	45492	529
3954	45503	517
3955	45513	506
3956	45524	494
3957	45535	483
3958	45545	471
3959	45556	460
3960	45568	448
3961	45579	437
3962	45592	425
3963	45604	414
3964	45618	402
3965	45629	391
3966	45640	379
3967	45651	368
3968	45663	356
3969	45674	345
3970	45685	333
3971	45695	322
3972	45706	310
3973	45717	299
3974	45727	287
3975	45739	276
3976	45751	264
3977	45761	253
3978	45824	241
3979	45840	230
3980	45858	218
3981	45878	207
3982	45890	195
3983	45903	184
3984	45915	172
3985	45928	161
3986	45939	149
3987	45951	138
3988	45963	126
3989	45975	115
3990	45986	103
3991	45998	92
3992	46010	80
3993	46022	69
3994	46033	57
3995	46046	46
3996	46057	34
3997	46068	23
3998	46080	11
3999	46091	0
